term,Estimate,Std. Error,t value,CI_lower,CI_upper,type,threshold,level,header
leftright,0.13835422234659306,0.00893345741076492,15.487197843454721,0.12084464582149382,0.1558637988716923,Political News,60,(F) Gender: Female,(F) Gender
leftright,0.19675926952568434,0.009584280477823677,20.52937306884438,0.17797407978914995,0.21554445926221874,Political News,120,(F) Gender: Male,(F) Gender
leftright,0.1660753875260514,0.010941319638370915,15.17873465131477,0.1446304010348444,0.18752037401725838,Political News,120,(F) Gender: Female,(F) Gender
leftright,0.06227113350033189,0.008646561802211964,7.2018375540208,0.04532387236799644,0.07921839463266735,Non-Political News,3,(G) Education: Low,(G) Education
leftright,0.09222196210979029,0.004692315761463331,19.653826979672452,0.08302502321732216,0.10141890100225842,Non-Political News,3,(G) Education: High,(G) Education
leftright,0.06680260877912425,0.008748257386636562,7.636104635097826,0.04965602430131659,0.08394919325693191,Non-Political News,10,(G) Education: Low,(G) Education
leftright,0.09345821548427251,0.004744738000733,19.697234171799252,0.08415852900283582,0.10275790196570919,Non-Political News,10,(G) Education: High,(G) Education
leftright,0.0755430524891374,0.009156983753379352,8.249774655465398,0.05759536433251387,0.09349074064576093,Non-Political News,30,(G) Education: Low,(G) Education
leftright,0.09899542506463983,0.004943142281474375,20.026820881860754,0.08930686619295006,0.10868398393632961,Non-Political News,30,(G) Education: High,(G) Education
leftright,0.08117693961372165,0.009775940833270968,8.303747025293765,0.06201609558051055,0.10033778364693274,Non-Political News,60,(G) Education: Low,(G) Education
leftright,0.10191734581438723,0.005250169370485076,19.412201516266673,0.09162701384823649,0.11220767778053797,Non-Political News,60,(G) Education: High,(G) Education
leftright,0.093147598923221,0.011149856916695013,8.354151951828936,0.07129387936649878,0.11500131847994322,Non-Political News,120,(G) Education: Low,(G) Education
leftright,0.11524433506359988,0.005967292110393303,19.312668616117765,0.103548442527229,0.12694022759997076,Non-Political News,120,(G) Education: High,(G) Education
leftright,0.09390607124504842,0.014253770964805441,6.588156318557081,0.06596868015402976,0.12184346233606708,Political News,3,(G) Education: Low,(G) Education
leftright,0.14988224966855135,0.007503669190318068,19.974527909884856,0.13517505805552793,0.16458944128157477,Political News,3,(G) Education: High,(G) Education
leftright,0.09578179491108929,0.014560166186313363,6.578344895618342,0.0672438691859151,0.12431972063626348,Political News,10,(G) Education: Low,(G) Education
leftright,0.15412472721481393,0.007713379654857669,19.981478173157278,0.1390065030912929,0.16924295133833497,Political News,10,(G) Education: High,(G) Education
leftright,0.12214578947311396,0.015811063324120106,7.725336808105626,0.09115610535783855,0.15313547358838936,Political News,30,(G) Education: Low,(G) Education
leftright,0.17262545964327428,0.008351865848884917,20.669089131301362,0.15625580257945984,0.1889951167070887,Political News,30,(G) Education: High,(G) Education
leftright,0.13394588363205095,0.01732070084621932,7.733283128741757,0.09999730997346108,0.16789445729064084,Political News,60,(G) Education: Low,(G) Education
leftright,0.17803532475454342,0.009233292760392803,19.28188885315594,0.15993807094417353,0.1961325785649133,Political News,60,(G) Education: High,(G) Education
leftright,0.1617749318070852,0.02093038437938408,7.729190676805227,0.1207513784234924,0.20279848519067797,Political News,120,(G) Education: Low,(G) Education
leftright,0.20712377261058637,0.011058401495269493,18.729992096885677,0.18544930567985818,0.22879823954131456,Political News,120,(G) Education: High,(G) Education
